time,transforms_0
2025/05/07 10:38:52.787329293,"{'header': {'stamp': {'secs': 1746607132, 'nsecs': 781798857}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 296.55934975437646, 'y': 984.8417642374023, 'z': -40.8489417414735}, 'rotation': {'x': 0.006985924655342093, 'y': -0.008704397229355188, 'z': 0.4041368171493402, 'w': 0.9146304517945947}}}"
2025/05/07 10:38:53.455978708,"{'header': {'stamp': {'secs': 1746607133, 'nsecs': 431350865}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 296.36337954488084, 'y': 984.8590876704719, 'z': -40.84557855397856}, 'rotation': {'x': 0.010415297620531668, 'y': -0.004567516765994747, 'z': 0.43836559519878004, 'w': 0.8987247989858116}}}"
2025/05/07 10:38:53.978027194,"{'header': {'stamp': {'secs': 1746607133, 'nsecs': 974570687}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 296.2753217144078, 'y': 984.8853344406017, 'z': -40.83853746925786}, 'rotation': {'x': 0.007173878809266197, 'y': -0.008762532603537744, 'z': 0.42882772898360555, 'w': 0.9033153006231907}}}"
2025/05/07 10:38:54.551408319,"{'header': {'stamp': {'secs': 1746607134, 'nsecs': 543761907}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 296.1830074664116, 'y': 984.9081221723562, 'z': -40.83007075098782}, 'rotation': {'x': 0.007692122893461348, 'y': -0.006540400078471812, 'z': 0.439995084319345, 'w': 0.8979434170297247}}}"
2025/05/07 10:38:55.112195450,"{'header': {'stamp': {'secs': 1746607135, 'nsecs': 107817985}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 296.07954879140163, 'y': 984.9246424068907, 'z': -40.8254735136772}, 'rotation': {'x': 0.006996041440753562, 'y': -0.0073126678323151475, 'z': 0.45227933995569597, 'w': 0.8918189160040134}}}"
2025/05/07 10:38:55.689786051,"{'header': {'stamp': {'secs': 1746607135, 'nsecs': 685250250}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.9852193002106, 'y': 984.9356326584758, 'z': -40.824856513804235}, 'rotation': {'x': 0.0060394614991409355, 'y': -0.003563064888368541, 'z': 0.4642781486555832, 'w': 0.8856616905762301}}}"
2025/05/07 10:38:56.237216771,"{'header': {'stamp': {'secs': 1746607136, 'nsecs': 233769001}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.8975530042534, 'y': 984.9524408292847, 'z': -40.82700270998318}, 'rotation': {'x': 0.0018046396953470493, 'y': -0.004736455142892173, 'z': 0.47450347416847105, 'w': 0.8802390370065966}}}"
2025/05/07 10:38:56.814672585,"{'header': {'stamp': {'secs': 1746607136, 'nsecs': 810277121}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.797178151124, 'y': 984.979303723301, 'z': -40.82943546273194}, 'rotation': {'x': 0.004102339666228247, 'y': -0.004250462104110662, 'z': 0.4848431820479034, 'w': 0.8745811530114447}}}"
2025/05/07 10:38:57.405276668,"{'header': {'stamp': {'secs': 1746607137, 'nsecs': 401043337}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.6942945347194, 'y': 985.0034241359891, 'z': -40.83303331530295}, 'rotation': {'x': 0.0024086657788231877, 'y': -0.003515132478216822, 'z': 0.4966927593635091, 'w': 0.8679159780581815}}}"
2025/05/07 10:38:57.988684621,"{'header': {'stamp': {'secs': 1746607137, 'nsecs': 984359659}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.59865355949495, 'y': 985.0213451428327, 'z': -40.83795810621746}, 'rotation': {'x': 0.0019370460104029777, 'y': -0.00665876940775079, 'z': 0.5071234652924582, 'w': 0.8618455195639744}}}"
2025/05/07 10:38:58.537670199,"{'header': {'stamp': {'secs': 1746607138, 'nsecs': 533936268}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.4976931547518, 'y': 985.034481413807, 'z': -40.84171399415131}, 'rotation': {'x': 0.005560912629642371, 'y': -0.007636390164044291, 'z': 0.5153372810086909, 'w': 0.8569353818104126}}}"
2025/05/07 10:38:59.55715366,"{'header': {'stamp': {'secs': 1746607139, 'nsecs': 44487305}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.4047308749255, 'y': 985.0393705284474, 'z': -40.8421942347857}, 'rotation': {'x': 0.0033470884595495163, 'y': -0.007943634075226485, 'z': 0.5211937601983418, 'w': 0.8533948441412311}}}"
2025/05/07 10:38:59.588443425,"{'header': {'stamp': {'secs': 1746607139, 'nsecs': 584779484}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.303082842097, 'y': 985.0410795697717, 'z': -40.84572612560242}, 'rotation': {'x': 0.000579401780786532, 'y': -0.007989181974477814, 'z': 0.5327873724915783, 'w': 0.8462112342544711}}}"
2025/05/07 10:39:00.110182743,"{'header': {'stamp': {'secs': 1746607140, 'nsecs': 96406238}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.21125751064665, 'y': 985.0505507933036, 'z': -40.849260564358914}, 'rotation': {'x': 0.0035439258617444183, 'y': -0.004245180308412489, 'z': 0.5395910736556903, 'w': 0.841909076008054}}}"
2025/05/07 10:39:00.624963528,"{'header': {'stamp': {'secs': 1746607140, 'nsecs': 621144615}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.1245014229851, 'y': 985.0648166618382, 'z': -40.85252986841061}, 'rotation': {'x': 0.0029152978277274884, 'y': -0.007616049078830442, 'z': 0.550280635120434, 'w': 0.8349399496050338}}}"
2025/05/07 10:39:01.329074838,"{'header': {'stamp': {'secs': 1746607141, 'nsecs': 325107134}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 295.0114778274732, 'y': 985.0813845873962, 'z': -40.85077023494982}, 'rotation': {'x': 0.004670504894774575, 'y': -0.004211439251128928, 'z': 0.568430813881676, 'w': 0.8227070316906726}}}"
2025/05/07 10:39:01.927501855,"{'header': {'stamp': {'secs': 1746607141, 'nsecs': 923011085}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 294.9079434513415, 'y': 985.1024932330582, 'z': -40.8445722914867}, 'rotation': {'x': 0.004622410183160023, 'y': -0.005247557797510025, 'z': 0.5771603793318137, 'w': 0.8166008774124709}}}"
2025/05/07 10:39:02.605545306,"{'header': {'stamp': {'secs': 1746607142, 'nsecs': 602268474}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 294.7804060986094, 'y': 985.1264339869196, 'z': -40.83397737595726}, 'rotation': {'x': 0.006964443573092348, 'y': -0.0037958850949431936, 'z': 0.5919292246246907, 'w': 0.8059509171266424}}}"
2025/05/07 10:39:03.191639944,"{'header': {'stamp': {'secs': 1746607143, 'nsecs': 182962787}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 294.68144539881587, 'y': 985.1411540002921, 'z': -40.825352538526076}, 'rotation': {'x': 0.006601933694052291, 'y': -0.0018279110051394917, 'z': 0.5987684057313868, 'w': 0.8008929201277473}}}"
2025/05/07 10:39:03.691056028,"{'header': {'stamp': {'secs': 1746607143, 'nsecs': 687048411}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 294.592564061782, 'y': 985.150436117996, 'z': -40.82072402944214}, 'rotation': {'x': 0.005609264649361921, 'y': -0.00365822842981939, 'z': 0.6065910935592775, 'w': 0.7949857852373264}}}"
2025/05/07 10:39:04.663019329,"{'header': {'stamp': {'secs': 1746607144, 'nsecs': 603356189}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 294.4122618525806, 'y': 985.1595078674459, 'z': -40.81140869646535}, 'rotation': {'x': 0.005819054749869115, 'y': -0.004906131501995028, 'z': 0.6377813664278656, 'w': 0.7701798472518662}}}"
2025/05/07 10:39:06.8497263,"{'header': {'stamp': {'secs': 1746607145, 'nsecs': 928735523}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 294.14252728102576, 'y': 985.1754561533228, 'z': -40.801979940145664}, 'rotation': {'x': 0.007578646517766166, 'y': -0.005812240624257793, 'z': 0.6710450856815245, 'w': 0.7413550262583778}}}"
2025/05/07 10:39:06.696147924,"{'header': {'stamp': {'secs': 1746607146, 'nsecs': 673137891}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 293.98596110678596, 'y': 985.2242714240767, 'z': -40.811525065232495}, 'rotation': {'x': 0.006870441539348746, 'y': -0.001926358269536649, 'z': 0.6583464905334838, 'w': 0.752681197173888}}}"
2025/05/07 10:39:07.262548801,"{'header': {'stamp': {'secs': 1746607147, 'nsecs': 240683649}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 293.88284291355643, 'y': 985.2613205033509, 'z': -40.82575498637911}, 'rotation': {'x': 0.009092520335988391, 'y': -0.0033735963632767173, 'z': 0.6554931279544534, 'w': 0.7551388641342756}}}"
2025/05/07 10:39:07.784591578,"{'header': {'stamp': {'secs': 1746607147, 'nsecs': 781147805}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 293.78637050811096, 'y': 985.2673211218835, 'z': -40.83614947192879}, 'rotation': {'x': 0.011582405537896332, 'y': -0.0011824417544424298, 'z': 0.6604566674938396, 'w': 0.7507738941095281}}}"
2025/05/07 10:39:08.317072215,"{'header': {'stamp': {'secs': 1746607148, 'nsecs': 305119322}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 293.6912213483906, 'y': 985.2515860883265, 'z': -40.84143651332555}, 'rotation': {'x': 0.011639486925262989, 'y': -0.0018582492340739973, 'z': 0.6651782123918004, 'w': 0.746591598541766}}}"
2025/05/07 10:39:08.884049538,"{'header': {'stamp': {'secs': 1746607148, 'nsecs': 855370635}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 293.5927237016187, 'y': 985.2317671884999, 'z': -40.83864722234663}, 'rotation': {'x': 0.011667824419059095, 'y': -0.0016118272026651153, 'z': 0.6703185360573751, 'w': 0.7419800024962212}}}"
2025/05/07 10:39:09.379815621,"{'header': {'stamp': {'secs': 1746607149, 'nsecs': 375789570}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 293.501873398316, 'y': 985.2255970083704, 'z': -40.83208225805984}, 'rotation': {'x': 0.013569676214824803, 'y': -0.0009563194874908137, 'z': 0.6742724865376433, 'w': 0.7383573411558975}}}"
2025/05/07 10:39:09.933287752,"{'header': {'stamp': {'secs': 1746607149, 'nsecs': 927239695}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 293.404194268222, 'y': 985.2300162666097, 'z': -40.828822357565784}, 'rotation': {'x': 0.011274208278259208, 'y': 0.0007424483625512448, 'z': 0.6783241251488091, 'w': 0.7346759300802158}}}"
2025/05/07 10:39:10.537289777,"{'header': {'stamp': {'secs': 1746607150, 'nsecs': 531734221}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 293.29525442425467, 'y': 985.2457616245935, 'z': -40.83486872102688}, 'rotation': {'x': 0.01613980295150516, 'y': -0.0007276110190281545, 'z': 0.684736812153389, 'w': 0.7286113335825255}}}"
2025/05/07 10:39:11.109013059,"{'header': {'stamp': {'secs': 1746607151, 'nsecs': 105346649}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 293.18037558096097, 'y': 985.2609538468032, 'z': -40.8464246829613}, 'rotation': {'x': 0.013447281969945034, 'y': 0.0003106336667188323, 'z': 0.6913983940939029, 'w': 0.722348485676213}}}"
2025/05/07 10:39:11.650169833,"{'header': {'stamp': {'secs': 1746607151, 'nsecs': 640601774}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 293.08107427927683, 'y': 985.2766164804165, 'z': -40.85234893723629}, 'rotation': {'x': 0.015615203580204705, 'y': -0.0037319746159098525, 'z': 0.6962570586906716, 'w': 0.7176129499988346}}}"
2025/05/07 10:39:12.195005666,"{'header': {'stamp': {'secs': 1746607152, 'nsecs': 191539927}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 292.975209882661, 'y': 985.2927902516058, 'z': -40.85744855558928}, 'rotation': {'x': 0.012393577403191471, 'y': -0.0033317273460902164, 'z': 0.7027274010576628, 'w': 0.7113434463286952}}}"
2025/05/07 10:39:12.725751411,"{'header': {'stamp': {'secs': 1746607152, 'nsecs': 721019152}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 292.87011394648096, 'y': 985.3170013910795, 'z': -40.85280415664277}, 'rotation': {'x': 0.006978561194121053, 'y': 0.005428901055110557, 'z': 0.7086204013287747, 'w': 0.7055345161915468}}}"
2025/05/07 10:39:13.266262006,"{'header': {'stamp': {'secs': 1746607153, 'nsecs': 262447046}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 292.75923124369564, 'y': 985.3706800653559, 'z': -40.83966168442004}, 'rotation': {'x': 0.009441761435003677, 'y': 0.0011568418681984557, 'z': 0.7148640597111089, 'w': 0.6991987492775203}}}"
2025/05/07 10:39:13.798360062,"{'header': {'stamp': {'secs': 1746607153, 'nsecs': 793975494}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 292.6533070030424, 'y': 985.4292074821839, 'z': -40.82203723715303}, 'rotation': {'x': 0.010343221728130906, 'y': -6.408177544326744e-05, 'z': 0.7212461318487539, 'w': 0.6926016394371434}}}"
2025/05/07 10:39:14.336491095,"{'header': {'stamp': {'secs': 1746607154, 'nsecs': 309371817}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': 292.54434043098536, 'y': 985.4942861585979, 'z': -40.81134908564647}, 'rotation': {'x': 0.00999508880981519, 'y': 0.002309898542764991, 'z': 0.7264953255093682, 'w': 0.687094829395072}}}"
