time,header_stamp_secs,header_stamp_nsecs,header_frame_id,time_ref_secs,time_ref_nsecs,source
2025/05/07 10:38:46.390277685,1746607126,388745761,hemisphere,1746607126,350000000,hemisphere
2025/05/07 10:38:46.435059157,1746607126,434582583,hemisphere,1746607126,400000000,hemisphere
2025/05/07 10:38:46.789056898,1746607126,484147739,hemisphere,1746607126,450000000,hemisphere
2025/05/07 10:38:46.791012880,1746607126,534504465,hemisphere,1746607126,500000000,hemisphere
2025/05/07 10:38:46.791253529,1746607126,583493802,hemisphere,1746607126,550000000,hemisphere
2025/05/07 10:38:46.791458066,1746607126,633186052,hemisphere,1746607126,600000000,hemisphere
2025/05/07 10:38:46.791601417,1746607126,684290669,hemisphere,1746607126,650000000,hemisphere
2025/05/07 10:38:46.791730610,1746607126,733256706,hemisphere,1746607126,700000000,hemisphere
2025/05/07 10:38:46.791886539,1746607126,783694846,hemisphere,1746607126,750000000,hemisphere
2025/05/07 10:38:46.834049459,1746607126,833597963,hemisphere,1746607126,800000000,hemisphere
2025/05/07 10:38:46.883892963,1746607126,883402973,hemisphere,1746607126,850000000,hemisphere
2025/05/07 10:38:46.933997619,1746607126,933567164,hemisphere,1746607126,900000000,hemisphere
2025/05/07 10:38:46.984087112,1746607126,983311058,hemisphere,1746607126,950000000,hemisphere
2025/05/07 10:38:47.33966695,1746607127,33617050,hemisphere,1746607127,0,hemisphere
2025/05/07 10:38:47.83522598,1746607127,82940505,hemisphere,1746607127,50000000,hemisphere
2025/05/07 10:38:47.135352672,1746607127,135068045,hemisphere,1746607127,100000000,hemisphere
2025/05/07 10:38:47.183724527,1746607127,183416142,hemisphere,1746607127,150000000,hemisphere
2025/05/07 10:38:47.234276528,1746607127,233348541,hemisphere,1746607127,200000000,hemisphere
2025/05/07 10:38:47.284928757,1746607127,284337731,hemisphere,1746607127,250000000,hemisphere
2025/05/07 10:38:47.346146308,1746607127,342880049,hemisphere,1746607127,300000000,hemisphere
2025/05/07 10:38:47.395253295,1746607127,393525704,hemisphere,1746607127,350000000,hemisphere
2025/05/07 10:38:47.434685086,1746607127,434145124,hemisphere,1746607127,400000000,hemisphere
2025/05/07 10:38:47.485933201,1746607127,484570605,hemisphere,1746607127,450000000,hemisphere
2025/05/07 10:38:47.545879588,1746607127,533764624,hemisphere,1746607127,500000000,hemisphere
2025/05/07 10:38:47.617945335,1746607127,583512984,hemisphere,1746607127,550000000,hemisphere
2025/05/07 10:38:47.635560818,1746607127,634240962,hemisphere,1746607127,600000000,hemisphere
2025/05/07 10:38:47.686604547,1746607127,684734166,hemisphere,1746607127,650000000,hemisphere
2025/05/07 10:38:47.735043553,1746607127,733839679,hemisphere,1746607127,700000000,hemisphere
2025/05/07 10:38:47.791701234,1746607127,783644976,hemisphere,1746607127,750000000,hemisphere
2025/05/07 10:38:47.833837878,1746607127,833221434,hemisphere,1746607127,800000000,hemisphere
2025/05/07 10:38:47.884220133,1746607127,883603536,hemisphere,1746607127,850000000,hemisphere
2025/05/07 10:38:47.935194212,1746607127,933318722,hemisphere,1746607127,900000000,hemisphere
2025/05/07 10:38:47.987809077,1746607127,982980549,hemisphere,1746607127,950000000,hemisphere
2025/05/07 10:38:48.40587281,1746607128,33412328,hemisphere,1746607128,0,hemisphere
2025/05/07 10:38:48.84462697,1746607128,83841378,hemisphere,1746607128,50000000,hemisphere
2025/05/07 10:38:48.136269015,1746607128,135484715,hemisphere,1746607128,100000000,hemisphere
2025/05/07 10:38:48.196767675,1746607128,183924196,hemisphere,1746607128,150000000,hemisphere
2025/05/07 10:38:48.236452760,1746607128,233791017,hemisphere,1746607128,200000000,hemisphere
2025/05/07 10:38:48.286265779,1746607128,284124143,hemisphere,1746607128,250000000,hemisphere
2025/05/07 10:38:48.334490946,1746607128,333896509,hemisphere,1746607128,300000000,hemisphere
2025/05/07 10:38:48.388030467,1746607128,386986589,hemisphere,1746607128,350000000,hemisphere
2025/05/07 10:38:48.436480039,1746607128,434459049,hemisphere,1746607128,400000000,hemisphere
2025/05/07 10:38:48.484640270,1746607128,483695040,hemisphere,1746607128,450000000,hemisphere
2025/05/07 10:38:48.539154644,1746607128,533923608,hemisphere,1746607128,500000000,hemisphere
2025/05/07 10:38:48.649836522,1746607128,584078350,hemisphere,1746607128,550000000,hemisphere
2025/05/07 10:38:48.656611180,1746607128,634427766,hemisphere,1746607128,600000000,hemisphere
2025/05/07 10:38:48.685667336,1746607128,683138059,hemisphere,1746607128,650000000,hemisphere
2025/05/07 10:38:48.737096788,1746607128,733818105,hemisphere,1746607128,700000000,hemisphere
2025/05/07 10:38:48.784131383,1746607128,783297082,hemisphere,1746607128,750000000,hemisphere
2025/05/07 10:38:48.846385742,1746607128,833689557,hemisphere,1746607128,800000000,hemisphere
2025/05/07 10:38:48.913375692,1746607128,883369816,hemisphere,1746607128,850000000,hemisphere
2025/05/07 10:38:48.934739224,1746607128,933751166,hemisphere,1746607128,900000000,hemisphere
2025/05/07 10:38:48.985427853,1746607128,983707084,hemisphere,1746607128,950000000,hemisphere
2025/05/07 10:38:49.38537333,1746607129,33316306,hemisphere,1746607129,0,hemisphere
2025/05/07 10:38:49.85418139,1746607129,83790331,hemisphere,1746607129,50000000,hemisphere
2025/05/07 10:38:49.135957187,1746607129,135248557,hemisphere,1746607129,100000000,hemisphere
2025/05/07 10:38:49.191127915,1746607129,188970281,hemisphere,1746607129,150000000,hemisphere
2025/05/07 10:38:49.262121845,1746607129,234560050,hemisphere,1746607129,200000000,hemisphere
2025/05/07 10:38:49.292094284,1746607129,283784841,hemisphere,1746607129,250000000,hemisphere
2025/05/07 10:38:49.335671209,1746607129,333484988,hemisphere,1746607129,300000000,hemisphere
2025/05/07 10:38:49.386861855,1746607129,386089399,hemisphere,1746607129,350000000,hemisphere
2025/05/07 10:38:49.435718928,1746607129,434097194,hemisphere,1746607129,400000000,hemisphere
2025/05/07 10:38:49.483936228,1746607129,483354959,hemisphere,1746607129,450000000,hemisphere
2025/05/07 10:38:49.533935744,1746607129,533444556,hemisphere,1746607129,500000000,hemisphere
2025/05/07 10:38:49.594003931,1746607129,589451266,hemisphere,1746607129,550000000,hemisphere
