time,throttle_reference,angle_reference
2025/04/09 10:24:44.732571165,20,44
2025/04/09 10:24:44.831967818,20,44
2025/04/09 10:24:44.934777995,19,44
2025/04/09 10:24:45.31497035,19,44
2025/04/09 10:24:45.137757945,19,44
2025/04/09 10:24:45.234456804,19,44
2025/04/09 10:24:45.335311576,19,44
2025/04/09 10:24:45.435743083,19,44
2025/04/09 10:24:45.535512669,18,44
2025/04/09 10:24:45.632880906,18,44
2025/04/09 10:24:45.731911540,18,44
2025/04/09 10:24:45.833848506,18,44
2025/04/09 10:24:45.938926474,18,44
2025/04/09 10:24:46.35854844,18,44
2025/04/09 10:24:46.135659323,18,44
2025/04/09 10:24:46.234847398,20,44
2025/04/09 10:24:46.335312518,18,44
2025/04/09 10:24:46.431599324,18,44
2025/04/09 10:24:46.532251162,17,44
2025/04/09 10:24:46.634805027,18,44
2025/04/09 10:24:46.735724524,17,44
2025/04/09 10:24:46.832950021,17,44
2025/04/09 10:24:46.932356904,17,44
2025/04/09 10:24:47.31991883,17,44
2025/04/09 10:24:47.134116554,17,44
2025/04/09 10:24:47.234180531,21,44
2025/04/09 10:24:47.334737607,17,44
2025/04/09 10:24:47.434509222,21,44
2025/04/09 10:24:47.537434573,16,44
2025/04/09 10:24:47.636182662,21,44
2025/04/09 10:24:47.735638002,16,44
2025/04/09 10:24:47.836286041,20,44
2025/04/09 10:24:47.935117115,16,44
2025/04/09 10:24:48.32746581,15,44
2025/04/09 10:24:48.131833239,15,44
2025/04/09 10:24:48.232367962,15,44
2025/04/09 10:24:48.337550562,15,44
2025/04/09 10:24:48.434705660,15,44
2025/04/09 10:24:48.536755669,15,44
2025/04/09 10:24:48.640000775,19,44
2025/04/09 10:24:48.733748880,15,44
2025/04/09 10:24:48.832557347,19,44
2025/04/09 10:24:48.933443454,15,44
2025/04/09 10:24:49.44290576,68,41
2025/04/09 10:24:49.141013719,119,38
2025/04/09 10:24:49.238878907,168,38
2025/04/09 10:24:49.340314817,215,35
2025/04/09 10:24:49.436363102,254,32
2025/04/09 10:24:49.534891510,288,29
2025/04/09 10:24:49.636048866,318,30
2025/04/09 10:24:49.737714790,320,28
2025/04/09 10:24:49.836365578,316,25
2025/04/09 10:24:49.933043892,313,22
2025/04/09 10:24:50.36735452,309,19
2025/04/09 10:24:50.134933101,304,17
2025/04/09 10:24:50.233566343,297,16
2025/04/09 10:24:50.336351958,305,14
2025/04/09 10:24:50.433804893,294,16
2025/04/09 10:24:50.533653429,307,13
2025/04/09 10:24:50.633467003,308,13
2025/04/09 10:24:50.732698045,311,12
2025/04/09 10:24:50.834695572,308,13
2025/04/09 10:24:50.934364309,302,14
2025/04/09 10:24:51.32361391,303,14
2025/04/09 10:24:51.133873209,297,15
2025/04/09 10:24:51.234778805,293,16
2025/04/09 10:24:51.332573986,297,15
2025/04/09 10:24:51.433514270,296,16
2025/04/09 10:24:51.532236154,297,15
2025/04/09 10:24:51.633933985,301,15
2025/04/09 10:24:51.735319726,305,14
2025/04/09 10:24:51.833190947,300,15
2025/04/09 10:24:51.932258203,306,13
2025/04/09 10:24:52.31903997,311,13
2025/04/09 10:24:52.133213617,304,14
2025/04/09 10:24:52.232774263,299,15
2025/04/09 10:24:52.331778424,300,15
2025/04/09 10:24:52.432213683,303,14
2025/04/09 10:24:52.533829348,307,13
2025/04/09 10:24:52.633005641,304,14
2025/04/09 10:24:52.731606345,305,14
2025/04/09 10:24:52.833526128,307,14
2025/04/09 10:24:52.936388193,312,13
2025/04/09 10:24:53.31743481,310,13
2025/04/09 10:24:53.132021002,311,13
2025/04/09 10:24:53.232110889,304,14
2025/04/09 10:24:53.332636803,309,14
2025/04/09 10:24:53.433544430,311,13
2025/04/09 10:24:53.534111568,301,15
2025/04/09 10:24:53.633956481,297,16
2025/04/09 10:24:53.732694785,298,16
2025/04/09 10:24:53.833197455,305,15
2025/04/09 10:24:53.932893033,307,14
2025/04/09 10:24:54.34073808,315,13
2025/04/09 10:24:54.134985337,310,14
2025/04/09 10:24:54.232355313,309,14
2025/04/09 10:24:54.332265271,314,13
2025/04/09 10:24:54.433145854,318,13
2025/04/09 10:24:54.532702872,325,12
2025/04/09 10:24:54.633532911,326,11
2025/04/09 10:24:54.732674431,316,13
2025/04/09 10:24:54.832288154,313,14
2025/04/09 10:24:54.934366516,313,14
2025/04/09 10:24:55.34053358,323,12
2025/04/09 10:24:55.134990211,318,13
2025/04/09 10:24:55.234711914,321,13
2025/04/09 10:24:55.335271278,320,13
2025/04/09 10:24:55.433240879,327,12
2025/04/09 10:24:55.533049852,332,11
2025/04/09 10:24:55.632694669,321,13
2025/04/09 10:24:55.731863281,323,13
2025/04/09 10:24:55.833651898,337,11
2025/04/09 10:24:55.933462300,342,10
