time,transforms_0
2025/04/09 10:24:45.356066100,"{'header': {'stamp': {'secs': 1744187085, 'nsecs': 329916530}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -480.1993863754113, 'y': -299.98765867213564, 'z': 2.3316651262201082}, 'rotation': {'x': -0.0008488844155432698, 'y': 0.0004125094073127752, 'z': 0.00440655083421843, 'w': 0.9999898457189371}}}"
2025/04/09 10:24:45.423943588,"{'header': {'stamp': {'secs': 1744187085, 'nsecs': 420162234}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -480.19779388881403, 'y': -299.9876451523337, 'z': 2.3316578888433135}, 'rotation': {'x': -0.008627848369218831, 'y': 0.00037451003383179223, 'z': 0.004514756876662273, 'w': 0.9999525173452474}}}"
2025/04/09 10:24:45.481005763,"{'header': {'stamp': {'secs': 1744187085, 'nsecs': 478817144}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -480.1972638723733, 'y': -299.97453607624146, 'z': 2.3369893740122305}, 'rotation': {'x': 5.6863219437119355e-05, 'y': 0.0004104421641433796, 'z': 0.004511334507036731, 'w': 0.9999897380297309}}}"
2025/04/09 10:24:45.535335294,"{'header': {'stamp': {'secs': 1744187085, 'nsecs': 532493219}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -480.19657773217136, 'y': -299.97981849262834, 'z': 2.3348175537530573}, 'rotation': {'x': 0.017164974762635517, 'y': 0.0005088432746181163, 'z': 0.004393467996949171, 'w': 0.9998428887374656}}}"
2025/04/09 10:24:45.564038171,"{'header': {'stamp': {'secs': 1744187085, 'nsecs': 561943565}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -480.1958842140841, 'y': -300.01226920771614, 'z': 2.320685704156691}, 'rotation': {'x': -0.029241506976791478, 'y': 0.00029522789041517606, 'z': 0.004412100109616151, 'w': 0.9995625945796701}}}"
2025/04/09 10:24:45.619713735,"{'header': {'stamp': {'secs': 1744187085, 'nsecs': 617744736}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -480.19575210409585, 'y': -299.9571331321756, 'z': 2.3422608361726804}, 'rotation': {'x': -9.160144310254671e-06, 'y': 0.00040981869065033797, 'z': 0.0043726992534899945, 'w': 0.9999903556864792}}}"
2025/04/09 10:24:45.693014551,"{'header': {'stamp': {'secs': 1744187085, 'nsecs': 691517859}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -480.19522555418763, 'y': -299.96730032327787, 'z': 2.338639243438283}, 'rotation': {'x': 5.265555430795979e-05, 'y': 0.0003556709358907528, 'z': 0.004287569747256443, 'w': 0.9999907436927806}}}"
2025/04/09 10:24:45.721526655,"{'header': {'stamp': {'secs': 1744187085, 'nsecs': 719386312}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -480.1948157947899, 'y': -299.97484942290396, 'z': 2.335944685041963}, 'rotation': {'x': -0.0013991046352800174, 'y': 0.000360907016689674, 'z': 0.004288104048714351, 'w': 0.9999897621555994}}}"
2025/04/09 10:24:45.829312617,"{'header': {'stamp': {'secs': 1744187085, 'nsecs': 827509657}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -480.1939787461215, 'y': -299.96785758694176, 'z': 2.3393161101825695}, 'rotation': {'x': 0.012780479775008546, 'y': 0.00037309286677237745, 'z': 0.004318005083880358, 'w': 0.9999089333386961}}}"
2025/04/09 10:24:45.857391340,"{'header': {'stamp': {'secs': 1744187085, 'nsecs': 773318983}, 'frame_id': 'piren'}, 'child_frame_id': 'vessel_center', 'transform': {'translation': {'x': -480.1943783501655, 'y': -299.97796219435315, 'z': 2.3349842336903195}, 'rotation': {'x': -0.00875017378608621, 'y': 0.0002769552562526508, 'z': 0.0042902183654587875, 'w': 0.9999524747611139}}}"
