time,throttle_reference,angle_reference
2025/04/09 10:24:44.641884237,0,135
2025/04/09 10:24:44.732137663,0,135
2025/04/09 10:24:44.831708573,0,135
2025/04/09 10:24:44.934742469,0,135
2025/04/09 10:24:45.31451022,0,135
2025/04/09 10:24:45.136590651,0,135
2025/04/09 10:24:45.233227742,0,135
2025/04/09 10:24:45.335263569,0,135
2025/04/09 10:24:45.435737672,0,135
2025/04/09 10:24:45.535505212,0,135
2025/04/09 10:24:45.631908264,0,135
2025/04/09 10:24:45.731674199,0,135
2025/04/09 10:24:45.833842507,0,135
2025/04/09 10:24:45.938872626,0,135
2025/04/09 10:24:46.35842843,0,135
2025/04/09 10:24:46.134488393,0,134
2025/04/09 10:24:46.234757779,1,134
2025/04/09 10:24:46.335306821,0,135
2025/04/09 10:24:46.431561551,0,135
2025/04/09 10:24:46.531896961,0,135
2025/04/09 10:24:46.634787368,0,134
2025/04/09 10:24:46.735706950,0,134
2025/04/09 10:24:46.832944177,0,135
2025/04/09 10:24:46.932351149,0,134
2025/04/09 10:24:47.31931852,0,135
2025/04/09 10:24:47.134110483,0,134
2025/04/09 10:24:47.233848922,3,134
2025/04/09 10:24:47.334198307,0,135
2025/04/09 10:24:47.434503437,3,134
2025/04/09 10:24:47.537074709,0,135
2025/04/09 10:24:47.636176563,4,134
2025/04/09 10:24:47.735632348,0,134
2025/04/09 10:24:47.836279961,3,134
2025/04/09 10:24:47.934484565,0,134
2025/04/09 10:24:48.32065525,0,135
2025/04/09 10:24:48.131827623,0,134
2025/04/09 10:24:48.232360719,0,135
2025/04/09 10:24:48.337544724,0,134
2025/04/09 10:24:48.433682786,0,135
2025/04/09 10:24:48.536749920,0,134
2025/04/09 10:24:48.639815391,3,134
2025/04/09 10:24:48.733742281,0,135
2025/04/09 10:24:48.832494432,3,134
2025/04/09 10:24:48.932559038,0,135
2025/04/09 10:24:49.44211539,-53,137
2025/04/09 10:24:49.141007749,-108,137
2025/04/09 10:24:49.238873065,-162,140
2025/04/09 10:24:49.339486016,-181,143
2025/04/09 10:24:49.436356231,-126,145
2025/04/09 10:24:49.534835433,-72,148
2025/04/09 10:24:49.635464298,-18,151
2025/04/09 10:24:49.737659734,-4,148
2025/04/09 10:24:49.834999900,-5,145
2025/04/09 10:24:49.932804942,-4,143
2025/04/09 10:24:50.36729625,-3,140
2025/04/09 10:24:50.134304767,-2,137
2025/04/09 10:24:50.233512114,-2,135
2025/04/09 10:24:50.334291112,-2,135
2025/04/09 10:24:50.433130451,-2,135
2025/04/09 10:24:50.533647494,-2,135
2025/04/09 10:24:50.633421650,-2,135
2025/04/09 10:24:50.732692347,-3,135
