time,header_stamp_secs,header_stamp_nsecs,header_frame_id,name_0,name_1,name_2,name_3,name_4,name_5,position_0,position_1,position_2,position_3,position_4,position_5,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5
2025/05/19 11:48:20.516508115,1747648100,511592932,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483,-0.0006903766970724067,-0.0006857571747137532,0.0,0.0,0.0,5.293955920339377e-23,0.008255435784133833,0.008187329806863777,5.705678130063735e-07,2.0504451788331906e-07,1.3950467352378245e-07,-1.3350105107172247e-08,500.0,500.0
2025/05/19 11:48:20.516720404,1747648100,516609224,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483,0.00026459776625737134,0.00026850802398964717,0.0,8.470329472543003e-22,0.0,0.0,0.0954974463329778,0.09542651987034004,5.703733506065346e-07,2.0483515786492933e-07,1.3930208659004821e-07,-1.3564327379446033e-08,500.0,500.0
2025/05/19 11:48:20.522550731,1747648100,521803009,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483,0.00018182281714523908,0.00018506540787486885,0.0,0.0,0.0,0.0,-0.008277494911213226,-0.008344261611477832,5.644246124882738e-07,1.9232036769606994e-07,1.2830937296662623e-07,-2.423420043230705e-08,-500.0,-500.0
2025/05/19 11:48:20.540040769,1747648100,528056122,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483,-0.0007734001196153927,-0.0007707693578843923,0.0,0.0,0.0,0.0,-0.09552229367606317,-0.09558347657592611,5.64627109592616e-07,1.9253397391517733e-07,1.2851800950098247e-07,-2.4016774938048077e-08,-500.0,-500.0
2025/05/19 11:48:20.549887394,1747648100,537763752,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483,-0.0006908770680411672,-0.0006889324487722695,0.0,-8.470329472543003e-22,0.0,0.0,0.008252305157422549,0.00818369091121228,5.724402146665122e-07,2.0373074306361951e-07,1.402450549138096e-07,-1.2857536616008631e-08,500.0,500.0
2025/05/19 11:48:20.549932285,1747648100,547739962,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483,0.0002640632036088436,0.0002652931713601073,0.0,0.0,0.0,0.0,0.09549402716500108,0.09542256201323768,5.722129633208619e-07,2.0349567565063843e-07,1.4001401330405068e-07,-1.3095241625715465e-08,500.0,500.0
2025/05/19 11:48:20.560359266,1747648100,558897201,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483,0.0001812585732645444,0.00018181588380911305,0.0,0.0,0.0,0.0,-0.008280463034429919,-0.008347728755099426,5.574794135318752e-07,1.9011150071052675e-07,1.2749120572165737e-07,-2.396807876533687e-08,-500.0,-500.0
2025/05/19 11:48:20.585227467,1747648100,569097601,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483,-0.0007739903008455228,-0.0007740495136859873,0.0,0.0,0.0,0.0,-0.09552488741100672,-0.09558653974951002,5.57713369488554e-07,1.9034987718017715e-07,1.2772719806491096e-07,-2.3728073363426205e-08,-500.0,-500.0
2025/05/19 11:48:20.585272795,1747648100,583282258,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483,-0.0006914988453626554,-0.0006922493242107236,0.0,0.0,0.0,-5.293955920339377e-23,0.008249145548286735,0.00818001894752636,5.747701596681649e-07,2.0463944708992768e-07,1.3999777759107629e-07,-1.2722201297600656e-08,500.0,500.0
2025/05/19 11:48:20.590741526,1747648100,590168167,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483,0.0002634051123034081,0.00026193453162162846,0.0,0.0,0.0,0.0,0.09549039576660635,0.0954183855832352,5.74511382298253e-07,2.0437967533644672e-07,1.3973944640772382e-07,-1.2982469102484067e-08,500.0,500.0
