time,north,east,heading
2025/05/07 10:56:51.16402217,0.0025989186517854537,-0.003715294811377135,-0.008583224316374363
2025/05/07 10:56:51.116329032,0.004288215775446247,-0.006130236438772841,-0.014162320122017699
2025/05/07 10:56:51.216440558,0.005340777829419352,-0.007634930837380694,-0.017638525970149317
2025/05/07 10:56:51.316196044,0.005949574523600632,-0.008505238646945657,-0.019649146266260013
2025/05/07 10:56:51.417178927,0.006250967871000057,-0.008936096742102962,-0.020644532061199553
2025/05/07 10:56:51.516352124,0.0063412275036142775,-0.00906512776987114,-0.020942624759449635
2025/05/07 10:56:51.616251436,0.0062882321412232045,-0.008989368032342782,-0.020767601550156847
2025/05/07 10:56:51.716040702,0.006139760117523707,-0.008777119242292032,-0.020277255812234166
2025/05/07 10:56:51.815911977,0.00592936302937801,-0.008476345222537419,-0.019582395508769748
2025/05/07 10:56:51.916414020,0.005680526880739478,-0.00812062048629656,-0.018760585837923074
2025/05/07 10:56:52.16994384,0.005409619821809031,-0.007733344189780668,-0.017865884476612037
2025/05/07 10:56:52.115849779,0.005127980133411114,-0.007330725018816511,-0.016935737386300383
2025/05/07 10:56:52.216136641,0.004843395043530307,-0.0069238952370909625,-0.015995862772731528
2025/05/07 10:56:52.316417836,0.004561147934754217,-0.006520407725838597,-0.015063709607566374
2025/05/07 10:56:52.416246821,0.004284759755253731,-0.006125295870944572,-0.01415090622242779
2025/05/07 10:56:52.515966738,0.004016513779804854,-0.005741823737226073,-0.013264993391850275
2025/05/07 10:56:52.615851398,0.003757826886639038,-0.005372016828768269,-0.012410650517276437
2025/05/07 10:56:52.715959966,0.0035095121065580777,-0.005017037417084682,-0.011590562725362291
2025/05/07 10:56:52.816149571,0.0032719641563900845,-0.0046774497712363,-0.010806033613308005
2025/05/07 10:56:52.915850535,0.0030452904259554723,-0.004353407410781077,-0.010057417848206468
2025/05/07 10:56:53.16399295,0.0028294033384639768,-0.0040447851399576995,-0.009344426197744496
2025/05/07 10:56:53.116131251,0.0026240853636466006,-0.003751271987478336,-0.008666340243485855
2025/05/07 10:56:53.216096953,0.002429034674796072,-0.003472436475739474,-0.008022163168411438
2025/05/07 10:56:53.317357831,0.002243897110966487,-0.0032077723125055998,-0.007410725315731576
2025/05/07 10:56:53.418695384,0.0020682884547845513,-0.0029567302382588452,-0.006830757763891539
2025/05/07 10:56:53.516263810,0.0019018098666073522,-0.0027187400901496545,-0.006280943299623236
2025/05/07 10:56:53.615748186,0.0017440584869753205,-0.002493225958788517,-0.005759951433769294
2025/05/07 10:56:53.716047767,0.0015946346321349845,-0.0022796164746282017,-0.005266462165288894
2025/05/07 10:56:53.816057959,0.0014531465913194105,-0.0020773516659346597,-0.004799181824841289
2025/05/07 10:56:53.917482809,0.00131921373976951,-0.00188588740902276,-0.004356853355884186
2025/05/07 10:56:54.17063818,0.001192468472626019,-0.001704698192861545,-0.003938262701583081
2025/05/07 10:56:54.115984236,0.0010725573169267485,-0.0015332787087260185,-0.00354224247728702
2025/05/07 10:56:54.216153262,0.0009591414741223056,-0.0013711446257659104,-0.003167673762275022
2025/05/07 10:56:54.316011024,0.0008518969713655631,-0.0012178328072650429,-0.0028134865993851466
2025/05/07 10:56:54.415884896,0.0007505145472244132,-0.0010729011472776079,-0.0024786596175777
2025/05/07 10:56:54.516804911,0.0006546993602974292,-0.0009359281540710668,-0.00216221906960412
2025/05/07 10:56:54.615979743,0.0005641705828615793,-0.000806512369216253,-0.0018632374899792616
2025/05/07 10:56:54.718325988,0.0004786609230457382,-0.0006842716845312708,-0.0015808321169184117
2025/05/07 10:56:54.815998191,0.00039791610586945676,-0.0005688426001711406,-0.0013141631783839013
2025/05/07 10:56:54.916130372,0.0003216943341321619,-0.00045987945395751525,-0.0010624321116338299
2025/05/07 10:56:55.15965137,0.00024976574361588273,-0.00035705364255705094,-0.0008248797639533828
2025/05/07 10:56:55.115836097,0.00018191186238496567,-0.00026005284851607087,-0.0006007846069390205
2025/05/07 10:56:55.216084273,0.00011792508073327309,-0.00016858028252784437,-0.00038946098592806575
2025/05/07 10:56:55.315935335,5.7608136009435886e-05,-8.235394696498873e-05,-0.00019025741859658333
2025/05/07 10:56:55.415851116,7.736149861168961e-07,-1.1059244755557568e-06,-2.554951448582426e-06
2025/05/07 10:56:55.515870138,-5.2756524733864766e-05,7.541830617725225e-05,0.00017423442077509386
2025/05/07 10:56:55.616439645,-0.00010315141350645168,0.0001474605259872391,0.00034066927030019514
2025/05/07 10:56:55.716073384,-0.00015057170842069828,0.00021525040295244653,0.0004972801854262409
2025/05/07 10:56:55.815976696,-0.0001951700122070567,0.00027900609093478297,0.0006445711540236118
2025/05/07 10:56:55.915821269,-0.00023709127267252842,0.00033893480066637667,0.0007830208827038524
2025/05/07 10:56:56.15893860,-0.00027647316319985197,0.00039523334369277735,0.0009130840534643251
2025/05/07 10:56:56.117081550,-0.00031344644495803113,0.0004480886501795539,0.0010351925199307932
2025/05/07 10:56:56.216041143,-0.0003481353115219567,0.0004976782615628367,0.00114975644550751
2025/05/07 10:56:56.315912896,-0.0003806577166336912,0.0005441707990982509,0.0012571653858360421
2025/05/07 10:56:56.416089445,-0.00041112568583230217,0.0005877264093498952,0.0013577893179906703
