time,throttle_reference,angle_reference
2025/05/14 12:38:24.554284338,215,-49
2025/05/14 12:38:24.646757573,222,-51
2025/05/14 12:38:24.754075992,220,-51
2025/05/14 12:38:24.845056294,218,-51
2025/05/14 12:38:24.996550986,232,-51
2025/05/14 12:38:25.101865502,229,-51
2025/05/14 12:38:25.201520245,236,-52
2025/05/14 12:38:25.267790314,234,-52
2025/05/14 12:38:25.322623837,241,-54
2025/05/14 12:38:25.402580016,239,-54
2025/05/14 12:38:25.492434591,246,-56
2025/05/14 12:38:25.605808694,244,-56
2025/05/14 12:38:25.698852750,241,-56
2025/05/14 12:38:25.800170574,248,-57
2025/05/14 12:38:25.899604108,246,-57
2025/05/14 12:38:26.2472004,259,-56
2025/05/14 12:38:26.127266447,257,-56
2025/05/14 12:38:26.197584361,255,-56
2025/05/14 12:38:26.296976383,252,-56
2025/05/14 12:38:26.409388060,250,-56
2025/05/14 12:38:26.500690565,248,-56
2025/05/14 12:38:26.593784098,246,-56
2025/05/14 12:38:26.692898626,253,-58
2025/05/14 12:38:26.796634325,250,-58
2025/05/14 12:38:26.905228339,254,-56
2025/05/14 12:38:27.6380630,252,-56
2025/05/14 12:38:27.191916539,259,-57
2025/05/14 12:38:27.253688615,266,-58
2025/05/14 12:38:27.329845198,273,-60
2025/05/14 12:38:27.399444474,280,-61
2025/05/14 12:38:27.492673003,277,-61
2025/05/14 12:38:27.595766105,276,-60
2025/05/14 12:38:27.820777993,274,-60
2025/05/14 12:38:27.969476262,281,-61
2025/05/14 12:38:28.45402551,284,-59
2025/05/14 12:38:28.94832098,281,-59
2025/05/14 12:38:28.195947819,279,-59
2025/05/14 12:38:28.294629884,276,-59
2025/05/14 12:38:28.391734543,274,-59
2025/05/14 12:38:28.496083401,271,-59
2025/05/14 12:38:28.626519548,269,-59
2025/05/14 12:38:28.766348354,266,-59
2025/05/14 12:38:28.829587602,273,-61
2025/05/14 12:38:28.901208162,276,-58
2025/05/14 12:38:29.19311708,274,-58
2025/05/14 12:38:29.124570737,271,-58
2025/05/14 12:38:29.201150669,269,-58
2025/05/14 12:38:29.300400370,267,-58
2025/05/14 12:38:29.404429119,264,-58
2025/05/14 12:38:29.519072588,262,-58
2025/05/14 12:38:29.608513842,260,-58
2025/05/14 12:38:29.694523416,257,-58
2025/05/14 12:38:29.827824546,255,-58
2025/05/14 12:38:29.895754442,259,-56
2025/05/14 12:38:30.354116,256,-56
2025/05/14 12:38:30.105104681,269,-55
2025/05/14 12:38:30.192740469,282,-55
2025/05/14 12:38:30.297528415,279,-55
2025/05/14 12:38:30.396952908,277,-55
2025/05/14 12:38:30.500870438,274,-55
2025/05/14 12:38:30.598130998,287,-54
2025/05/14 12:38:30.698542543,284,-54
2025/05/14 12:38:30.796139784,282,-54
2025/05/14 12:38:30.891625356,279,-54
2025/05/14 12:38:31.27491151,277,-54
2025/05/14 12:38:31.116824123,274,-54
2025/05/14 12:38:31.217683307,272,-54
2025/05/14 12:38:31.300171796,269,-54
2025/05/14 12:38:31.414692981,276,-56
2025/05/14 12:38:31.500591930,280,-54
2025/05/14 12:38:31.593285620,277,-54
2025/05/14 12:38:31.693455899,275,-54
2025/05/14 12:38:31.800406528,272,-54
2025/05/14 12:38:31.895736030,285,-53
2025/05/14 12:38:32.8674432,282,-53
2025/05/14 12:38:32.101266043,280,-53
2025/05/14 12:38:32.225870631,277,-53
2025/05/14 12:38:32.293099873,275,-53
2025/05/14 12:38:32.395035435,272,-53
2025/05/14 12:38:32.497408932,270,-53
2025/05/14 12:38:32.595512206,268,-53
2025/05/14 12:38:32.703070599,265,-53
2025/05/14 12:38:32.795859019,263,-53
2025/05/14 12:38:32.892529653,260,-53
2025/05/14 12:38:33.9342701,265,-51
2025/05/14 12:38:33.105226906,269,-49
2025/05/14 12:38:33.204298365,274,-47
2025/05/14 12:38:33.299606766,279,-45
2025/05/14 12:38:33.442167051,284,-44
2025/05/14 12:38:33.494821389,289,-42
2025/05/14 12:38:33.596630734,295,-40
2025/05/14 12:38:33.704543697,300,-39
2025/05/14 12:38:33.800165481,306,-37
2025/05/14 12:38:33.898145323,312,-36
2025/05/14 12:38:33.998712435,317,-35
2025/05/14 12:38:34.99024858,323,-34
2025/05/14 12:38:34.196103990,329,-33
2025/05/14 12:38:34.297408106,335,-31
2025/05/14 12:38:34.394448610,341,-30
2025/05/14 12:38:34.628945059,346,-29
2025/05/14 12:38:34.870036497,352,-29
2025/05/14 12:38:35.38745791,358,-28
2025/05/14 12:38:35.202274388,364,-27
2025/05/14 12:38:35.371791972,369,-26
2025/05/14 12:38:35.547392752,375,-25
2025/05/14 12:38:35.595183646,381,-24
2025/05/14 12:38:35.695529694,387,-24
2025/05/14 12:38:35.793240793,392,-23
2025/05/14 12:38:35.892040874,398,-22
2025/05/14 12:38:35.997528470,403,-22
2025/05/14 12:38:36.196393587,412,-23
2025/05/14 12:38:36.244490630,421,-23
2025/05/14 12:38:36.326881504,430,-24
2025/05/14 12:38:36.398089278,439,-25
2025/05/14 12:38:36.499853759,448,-26
2025/05/14 12:38:36.597578164,456,-26
2025/05/14 12:38:36.693412951,465,-27
2025/05/14 12:38:36.791556453,473,-27
2025/05/14 12:38:36.894417559,481,-28
2025/05/14 12:38:36.995224109,489,-28
2025/05/14 12:38:37.162933181,485,-28
2025/05/14 12:38:37.213212081,489,-28
