time,header_stamp_secs,header_stamp_nsecs,header_frame_id,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
2025/05/20 13:26:45.217480417,1747740405,117995219,mA1/imu,0.986746628582021,-0.16226796360164292,0.0003578620939243878,0.0002662805155439218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002328481070271344,-0.010495439546882868,-0.00013065467786014425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011422787418500339,0.6282317558081643,9.815811037112873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:26:45.217652147,1747740405,169813236,mA1/imu,0.9867472303219939,-0.16226478776525038,8.081161173141133e-05,0.000188607676583372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014104210789116273,-0.011981346545326019,-0.00013118842610622343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010566831885452026,0.010362240924054791,9.815125150304043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:26:45.217759878,1747740405,212767605,mA1/imu,0.9867477382093205,-0.16226161422962293,-0.0002267883101659518,0.00013510532900722584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000466258521798386,-0.012732132249079374,-0.00012974350990840473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005267347498626922,-0.6063466973015963,9.812071885250047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:26:45.264212585,1747740405,263456439,mA1/imu,0.9867481335753097,-0.1622584871768654,-0.0005436141427011521,9.331871013256393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.929674844644578e-05,-0.012720064094151684,-0.00012633320247710015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004495621961724278,-0.5574825524937695,9.811463221899956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:26:45.315968476,1747740405,315761725,mA1/imu,0.9867484144147545,-0.1622554358151674,-0.0008551307955239493,9.460296338035203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003310062544407607,-0.011915126161315976,-0.00012105502375165238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00034851656102903583,0.545701127622855,9.811997481478402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:26:45.366755424,1747740405,365584261,mA1/imu,0.9867486045493955,-0.16225251608216154,-0.0011396878417248707,0.00011643217751914028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002412122171145307,-0.010454265835608541,-0.00011372917576186278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013205520428095432,-0.5831541649929325,9.808072150938187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:26:45.417244466,1747740405,416589120,mA1/imu,0.9867487420181471,-0.16224975003856695,-0.0013822093680491434,0.00016803359670869298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003571564170379188,-0.008364363606189456,-0.00010542553783796247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003878591334329131,0.021799729256691033,9.808494985013372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:26:45.466897118,1747740405,466578298,mA1/imu,0.9867488692391506,-0.16224714913428512,-0.0015708264403543988,0.0002532930093008966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038702580108964024,-0.005863940768264888,-9.646283980590117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003143479227891762,0.04143790753038062,9.806673997805866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:26:45.520222596,1747740405,519710586,mA1/imu,0.9867490341073785,-0.1622447280270925,-0.0016932027133596084,0.00035352530582705437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044867125780929645,-0.0030334136522998717,-8.831575986480038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038563467689748526,0.11518908957667467,9.804400765479702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025/05/20 13:26:45.560780619,1747740405,560439220,mA1/imu,0.9867492624959888,-0.1622424340922376,-0.0017468593914646492,0.0004837620434814304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006216520306438415,-8.736380697131655e-05,-8.120994037466544e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028142124770656196,0.5518148900942601,9.806051396102664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
