time,header_stamp_secs,header_stamp_nsecs,header_frame_id,name_0,name_1,name_2,name_3,name_4,name_5,position_0,position_1,position_2,position_3,position_4,position_5,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5
2025/05/14 14:46:32.422212091,1747226792,375661221,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.4085543677521746,-2.3736477827122884,-0.9424777960769379,0.8726646259971648,-0.00030214588981604536,-0.0005255146595051232,0.0,0.0,0.0,0.0,0.007925056883472184,0.010021279605374911,-1.199140228796099e-07,-3.5089895094819923e-07,-4.3387955492078383e-07,-5.532071286586588e-07,500.0,500.0
2025/05/14 14:46:32.422283432,1747226792,386648180,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.4085543677521746,-2.3736477827122884,-0.9424777960769379,0.8726646259971648,0.0006496553481049367,0.00044441237187924445,0.0,0.0,0.0,0.0,0.0951801237920982,0.09699270313843676,-1.4504816199399175e-07,-3.708117913082474e-07,-4.555980018402818e-07,-5.713318857071256e-07,500.0,500.0
2025/05/14 14:46:32.422318123,1747226792,397262708,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.4085543677521746,-2.3736477827122884,-0.9424777960769379,0.8726646259971648,0.0005640508044777689,0.0003744291315875432,0.0,0.0,0.0,0.0,-0.008560454362716782,-0.006998324029170125,-8.995024209799827e-08,-3.367358686624302e-07,-4.2027932649639365e-07,-5.463549921374894e-07,-500.0,-500.0
2025/05/14 14:46:32.422351746,1747226792,407920989,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.4085543677521746,-2.3736477827122884,-0.9424777960769379,0.8726646259971648,-0.00039369159598803653,-0.0005698397710711475,-2.117582368135751e-22,0.0,0.0,0.0,-0.09577424004658054,-0.09442689026586906,-5.0670109091989844e-08,-3.059173328013857e-07,-3.866510177708873e-07,-5.183268175049825e-07,-500.0,-500.0
2025/05/14 14:46:32.459627113,1747226792,421987491,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.4085543677521746,-2.3736477827122884,-0.9424777960769379,0.8726646259971648,-0.00031357499690829106,-0.00047812958929833223,0.0,0.0,0.0,-1.6940658945086007e-21,0.008011659907974547,0.009171018177281526,-1.1241568080705448e-07,-3.2277456337074305e-07,-3.8305036096132137e-07,-5.121069012582657e-07,500.0,500.0
2025/05/14 14:46:32.459682130,1747226792,430237789,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.4085543677521746,-2.3736477827122884,-0.9424777960769379,0.8726646259971648,0.0006390925373310375,0.00048452419307069903,0.0,0.0,0.0,0.0,0.09526675342393284,0.09626537823690312,-1.6409727997466374e-07,-3.6355327459605016e-07,-4.2756683444778795e-07,-5.491923875829717e-07,500.0,500.0
2025/05/14 14:46:32.459722671,1747226792,430985595,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.4085543677521746,-2.3736477827122884,-0.9424777960769379,0.8726646259971648,0.0005543635600066365,0.0004083391965282175,0.0,0.0,0.0,0.0,-0.008472897732440088,-0.0076184996542481564,-7.25011120544099e-08,-3.1268718650636327e-07,-3.7118149861934536e-07,-5.078947558403919e-07,-500.0,-500.0
2025/05/14 14:46:32.459762810,1747226792,445479878,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.4085543677521746,-2.3736477827122884,-0.9424777960769379,0.8726646259971648,-0.0004025045557978263,-0.0005412085955540457,-2.6469779601696886e-23,-8.470329472543003e-22,0.0,0.0,-0.09568681158044628,-0.09495477920822631,-7.829463601345107e-09,-2.618238890113956e-07,-3.1569991701594277e-07,-4.616182812632219e-07,-500.0,-500.0
2025/05/14 14:46:32.459802565,1747226792,456246831,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.4085543677521746,-2.3736477827122884,-0.9424777960769379,0.8726646259971648,-0.0003215182750198878,-0.0004539748541692704,0.0,0.0,0.0,1.6940658945086007e-21,0.008098628077793851,0.008723374138477527,-8.048733969511721e-08,-2.6471755433095544e-07,-3.2507976635747045e-07,-4.656554132077951e-07,500.0,500.0
2025/05/14 14:46:32.466086903,1747226792,465758058,mA1,mA1/azimuth_1_joint,mA1/azimuth_2_joint,mA1/azimuth_3_joint,mA1/azimuth_4_joint,mA1/Hatch1_joint,mA1/Hatch2_joint,2.4085543677521746,-2.3736477827122884,-0.9424777960769379,0.8726646259971648,0.0006320015070252966,0.0005048856753261382,0.0,0.0,-1.6940658945086007e-21,0.0,0.09535197820451843,0.09588605294954086,-1.5632851577183173e-07,-3.244548571805587e-07,-3.903138783722475e-07,-5.199616752408882e-07,500.0,500.0
