time,header_stamp_secs,header_stamp_nsecs,header_frame_id,vessel_state_pose_position_x,vessel_state_pose_position_y,vessel_state_pose_position_z,vessel_state_pose_orientation_x,vessel_state_pose_orientation_y,vessel_state_pose_orientation_z,vessel_state_pose_orientation_w,vessel_state_velocity_linear_x,vessel_state_velocity_linear_y,vessel_state_velocity_linear_z,vessel_state_velocity_angular_x,vessel_state_velocity_angular_y,vessel_state_velocity_angular_z,vessel_state_vessel_frame_id,vessel_state_w_1,vessel_state_w_2,vessel_state_w_3,vessel_state_w_4,vessel_state_a_1,vessel_state_a_2,vessel_state_a_3,vessel_state_a_4
2025/04/09 10:58:23.910828459,1744189103,862822022,world_ned,1.7678863221703263,11.33510686435479,0.4336872348306172,-0.0004037757214256011,1.0957894080166936e-05,-0.00045435563499883643,0.9999998152030071,-0.0030419893042403067,1.4243383594299277e-05,-5.791275800322336e-05,1.194904576219584e-05,0.0009440776121223234,1.0856457659168547e-05,,5.0,5.0,5.0,5.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/04/09 10:58:23.963549765,1744189103,959919875,world_ned,1.7678940782463628,11.335108087194689,0.43368190547828445,-0.00040302769068813296,1.2891298718474346e-05,-0.00045381538498843424,0.9999998157270287,0.003102393626475852,1.0560171480859323e-05,-4.704225973651199e-05,1.7795254083791734e-05,-0.000837592564532189,1.0793479295020244e-05,,5.0,5.0,5.0,5.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/04/09 10:58:24.65470972,1744189104,62137514,world_ned,1.767889430343597,11.33510903532298,0.43367821537077966,-0.0004020507424345318,1.3855063865307208e-05,-0.00045328043514582136,0.9999998163500255,-0.0030979800478938948,9.635811322188574e-06,-2.5936582236125544e-05,1.9209787542549463e-05,0.0008503865191854896,1.0633261040060964e-05,,5.0,5.0,5.0,5.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/04/09 10:58:24.158269968,1744189104,156683016,world_ned,1.767891487516146,11.335110114108184,0.4336772719007858,-0.000401191353203354,1.0978991891613655e-05,-0.0004527494044271297,0.9999998169714516,0.0030461914220086352,1.1470327257732112e-05,4.591023043776125e-06,1.6081573189194063e-05,-0.0009330706353912776,1.0572700257408476e-05,,5.0,5.0,5.0,5.0,2.356194490192345,-2.356194490192345,-0.7853981633974483,0.7853981633974483
2025/04/09 10:58:24.267041983,1744189104,264355372,world_ned,1.7678817089184622,11.335123008140078,0.43367873057662376,-0.0004040108981839925,7.669157355443782e-06,-0.0004498048173590366,0.9999998171959855,-0.0031554711127617795,0.0006037477312616666,2.05193701840044e-05,-0.00035341949578823826,0.0007751807452197544,0.00025052628754485413,,5.0,5.0,6.0,5.0,2.356194490192345,-2.356194490192345,-0.8003981633974483,0.7853981633974483
2025/04/09 10:58:24.361931007,1744189104,358871104,world_ned,1.7678755186610289,11.335286387705708,0.43368213226458463,-0.00045262280685344383,1.5088894443964545e-06,-0.00041601275200007197,0.9999998110318362,0.0029441104513783837,0.00242161363015597,4.4177389594755465e-05,-0.001411815845937627,-0.0009887649573481286,0.001016343013872046,,5.0,5.0,6.0,5.0,2.356194490192345,-2.356194490192345,-0.8553981633974483,0.7853981633974483
2025/04/09 10:58:24.466262938,1744189104,464208150,world_ned,1.7678556271854649,11.33558709500116,0.4336867004733782,-0.0005336194813991282,-3.916244665275848e-06,-0.000349942442948289,0.9999997963875786,-0.003217233365502197,0.002662889767691299,5.313318755078389e-05,-0.001228169950296977,0.0007456785657089992,0.001262443072608661,,5.0,5.0,5.0,5.0,2.356194490192345,-2.356194490192345,-0.8653981633974484,0.7853981633974483
2025/04/09 10:58:24.570197928,1744189104,559010429,world_ned,1.767851088801812,11.335723801403434,0.43369159268044716,-0.0005411289142072782,-9.510164873010767e-06,-0.00030713298857393804,0.9999998063791724,0.002971495487282523,0.0008414098461836924,4.197012333739514e-05,0.00039032797061371396,-0.0009518215938004358,0.0007277949459002166,,5.0,5.0,6.0,5.0,2.356194490192345,-2.3361944901923453,-0.8553981633974483,0.7853981633974483
2025/04/09 10:58:24.664794216,1744189104,663032908,world_ned,1.7678256644478814,11.335815924406369,0.4336947374271379,-0.0005130777567055482,-1.2626422616045765e-05,-0.0002653469638640356,0.999999833091375,-0.003365295988951678,0.0009970557964281547,2.4912914003443617e-05,0.0006800877224541131,0.0007961467653468292,0.000922618928940419,,5.0,5.0,6.0,5.0,2.356194490192345,-2.2911944901923462,-0.9003981633974484,0.7853981633974483
2025/04/09 10:58:24.765845612,1744189104,764268858,world_ned,1.7677970713848765,11.335920366711521,0.4336960664405984,-0.0004721712666142801,-1.6166125501326888e-05,-0.00021550213053822756,0.9999998651758825,0.002789706942033122,0.0008612330723861416,4.505162269280778e-06,0.0010543767535343784,-0.0008995289318027757,0.0009650932985052235,,5.0,5.0,5.0,5.0,2.356194490192345,-2.2761944901923465,-0.9153981633974484,0.7853981633974483
2025/04/09 10:58:24.866442698,1744189104,865267143,world_ned,1.767777585377311,11.335960470295442,0.4336950470719834,-0.0004007793984007305,-1.4319507051023501e-05,-0.00017505938174618306,0.9999999042625146,-0.003125663934845528,7.161797186055507e-05,-1.9342840058585647e-05,0.001666089323385517,0.0009334563142424801,0.0006835273884570088,,5.0,5.0,5.0,5.0,2.356194490192345,-2.3211944901923456,-0.8703981633974484,0.7853981633974483
