time,north,east,heading
2025/04/09 08:48:15.934777562,-9.558780071443178e-09,-1.1446192613113823e-07,1.3757455432997822e-10
2025/04/09 08:48:16.36008217,-9.476779176480048e-09,-1.1347999799233918e-07,1.3639435123757043e-10
2025/04/09 08:48:16.133197155,-9.39548171882532e-09,-1.125064940482153e-07,1.3522427268706e-10
2025/04/09 08:48:16.232070594,-9.314881303594372e-09,-1.1154134111286482e-07,1.3406423182360876e-10
2025/04/09 08:48:16.334520264,-9.234972956988055e-09,-1.1058446813201414e-07,1.329141425374753e-10
2025/04/09 08:48:16.742168395,-9.155749573579011e-09,-1.0963580334084697e-07,1.3177391945762283e-10
2025/04/09 08:48:16.768729242,-9.07720617956809e-09,-1.0869527710617519e-07,1.3064347794538246e-10
2025/04/09 08:48:16.781120090,-8.99933638007067e-09,-1.0776281908426796e-07,1.295227340881701e-10
2025/04/09 08:48:16.787863092,-8.922134490744863e-09,-1.0683835964193719e-07,1.2841160469325802e-10
2025/04/09 08:48:16.833509033,-8.845594827248785e-09,-1.0592183127762297e-07,1.2731000728159915e-10
2025/04/09 08:48:16.934879175,-8.769711705240549e-09,-1.0501316506867994e-07,1.262178600817048e-10
2025/04/09 08:48:17.34643686,-8.69447944037827e-09,-1.0411229422409092e-07,1.251350820235747e-10
2025/04/09 08:48:17.132591558,-8.61989234832006e-09,-1.0321915124229605e-07,1.2406159273267939e-10
2025/04/09 08:48:17.230884481,-8.54594545526677e-09,-1.023336707533636e-07,1.2299731252399373e-10
2025/04/09 08:48:17.331415087,-8.472633076876515e-09,-1.0145578667681917e-07,1.2194216239608206e-10
2025/04/09 08:48:17.430807603,-8.399948818264672e-09,-1.0058543364273105e-07,1.2089606402523394e-10
2025/04/09 08:48:17.530969082,-8.327888416174825e-09,-9.972254699171031e-08,1.1985893975965008e-10
2025/04/09 08:48:17.647182515,-8.256446186265089e-09,-9.886706277491072e-08,1.1883071261367825e-10
2025/04/09 08:48:17.737170903,-8.185617154736315e-09,-9.801891775402879e-08,1.178113062620989e-10
2025/04/09 08:48:17.875024529,-8.115396347789352e-09,-9.71780479802183e-08,1.168006450344591e-10
2025/04/09 08:48:17.955662118,-8.045777370539577e-09,-9.634439305734673e-08,1.1579865390945601e-10
2025/04/09 08:48:18.45149824,-7.97675524918784e-09,-9.551788903656784e-08,1.148052585093677e-10
2025/04/09 08:48:18.134470589,-7.908325009934993e-09,-9.469847552174912e-08,1.1382038509453227e-10
2025/04/09 08:48:18.235513896,-7.840482389524619e-09,-9.388609069567252e-08,1.1284396055787402e-10
2025/04/09 08:48:18.331056117,-7.773222414157568e-09,-9.308067487274827e-08,1.1187591241947695e-10
2025/04/09 08:48:18.431345695,-7.706538688949219e-09,-9.228216907792928e-08,1.109161688212043e-10
2025/04/09 08:48:18.532692078,-7.640426950643157e-09,-9.149051362562575e-08,1.0996465852136474e-10
2025/04/09 08:48:18.631336423,-7.57488222544023e-09,-9.070564811970514e-08,1.0902131088942398e-10
2025/04/09 08:48:18.731002833,-7.50989953954129e-09,-8.992751642729133e-08,1.0808605590076205e-10
2025/04/09 08:48:18.831882162,-7.445475340232657e-09,-8.915606028387998e-08,1.0715882413147514e-10
2025/04/09 08:48:18.933531905,-7.3816032326297105e-09,-8.839122284605224e-08,1.0623954675322238e-10
2025/04/09 08:48:19.32491527,-7.318278953476035e-09,-8.763294655984651e-08,1.053281555281168e-10
2025/04/09 08:48:19.131197810,-7.25549752897248e-09,-8.688117458184393e-08,1.0442458280365984e-10
2025/04/09 08:48:19.231959389,-7.193255406405366e-09,-8.613585220025384e-08,1.0352876150771968e-10
2025/04/09 08:48:19.331427978,-7.131547611975545e-09,-8.539692328220012e-08,1.0264062514355243e-10
2025/04/09 08:48:19.430919812,-7.070369171883865e-09,-8.466433311589212e-08,1.0176010778486604e-10
2025/04/09 08:48:19.531081280,-7.009714401788439e-09,-8.393802770008191e-08,1.0088714407092666e-10
2025/04/09 08:48:19.630834540,-6.949580459518326e-09,-8.321795374406433e-08,1.0002166920170695e-10
2025/04/09 08:48:19.731415665,-6.889962371274375e-09,-8.25040565360487e-08,9.916361893307581e-11
2025/04/09 08:48:19.833740603,-6.830856584342907e-09,-8.17962834958726e-08,9.831292957202976e-11
2025/04/09 08:48:19.931033226,-6.7722567038393e-09,-8.10945827539163e-08,9.746953797196477e-11
2025/04/09 08:48:20.31865669,-6.714160598135347e-09,-8.039890101947463e-08,9.663338152798922e-11
2025/04/09 08:48:20.131221613,-6.6565618723464255e-09,-7.970918784401333e-08,9.58043981722764e-11
2025/04/09 08:48:20.231753758,-6.599457684301594e-09,-7.902539206845546e-08,9.49825263694575e-11
2025/04/09 08:48:20.331039717,-6.5428430602017e-09,-7.834746182318128e-08,9.416770511205354e-11
2025/04/09 08:48:20.432157208,-6.486714447333067e-09,-7.76753473701993e-08,9.335987391594713e-11
2025/04/09 08:48:20.531362421,-6.431067582439279e-09,-7.700899826097526e-08,9.255897281589251e-11
2025/04/09 08:48:20.630912697,-6.3758982022639215e-09,-7.634836617860316e-08,9.17649423610644e-11
2025/04/09 08:48:20.731439860,-6.32120204355058e-09,-7.569340067454875e-08,9.097772361064502e-11
2025/04/09 08:48:20.831975408,-6.2669748430428405e-09,-7.504405343190599e-08,9.019725812944878e-11
2025/04/09 08:48:20.931319857,-6.213213048027024e-09,-7.440027684431159e-08,8.942348798358479e-11
2025/04/09 08:48:21.30907333,-6.159912395246715e-09,-7.376202330540226e-08,8.865635573615638e-11
2025/04/09 08:48:21.130908808,-6.107069331988237e-09,-7.312924449827195e-08,8.789580444299753e-11
2025/04/09 08:48:21.231582592,-6.054678884452437e-09,-7.250189423764286e-08,8.714177764844594e-11
2025/04/09 08:48:21.331413736,-6.002738210468374e-09,-7.18799256276944e-08,8.639421938115235e-11
2025/04/09 08:48:21.431616015,-5.951242336236896e-09,-7.12632931936915e-08,8.565307414992575e-11
2025/04/09 08:48:21.531965493,-5.900189130129797e-09,-7.065195075035633e-08,8.491828693961423e-11
2025/04/09 08:48:21.631383873,-5.8495736183479264e-09,-7.004585282295382e-08,8.418980320702137e-11
2025/04/09 08:48:21.731255400,-5.799392248177605e-09,-6.944495393674886e-08,8.346756887685733e-11
2025/04/09 08:48:21.831714132,-5.749641466905154e-09,-6.884921003809184e-08,8.275153033772495e-11
2025/04/09 08:48:21.931247935,-5.700317721816895e-09,-6.825857707333315e-08,8.204163443814017e-11
2025/04/09 08:48:22.31617569,-5.65141746019915e-09,-6.76730116993659e-08,8.133782848258648e-11
2025/04/09 08:48:22.131914045,-5.602935708252767e-09,-6.709246915199773e-08,8.064006022760355e-11
2025/04/09 08:48:22.231971848,-5.554869623806804e-09,-6.651690608812176e-08,7.994827787790907e-11
2025/04/09 08:48:22.330915262,-5.507216364690317e-09,-6.594628129625933e-08,7.926243008255388e-11
2025/04/09 08:48:22.430856337,-5.459971667646892e-09,-6.538055143330355e-08,7.85824659311105e-11
2025/04/09 08:48:22.530996562,-5.413131979962851e-09,-6.481967457723301e-08,7.790833494989375e-11
2025/04/09 08:48:22.631487450,-5.366693748924514e-09,-6.426360951656905e-08,7.723998709821426e-11
2025/04/09 08:48:22.731309669,-5.320654842903674e-09,-6.371231503983297e-08,7.657737276466388e-11
2025/04/09 08:48:22.831763992,-5.275009577558445e-09,-6.316574993554612e-08,7.592044276343306e-11
2025/04/09 08:48:22.931812680,-5.2297565318033555e-09,-6.262387370277254e-08,7.526914833065985e-11
2025/04/09 08:48:23.31844631,-5.1848914423819916e-09,-6.208664584057631e-08,7.462344112081001e-11
2025/04/09 08:48:23.131839231,-5.140411467123409e-09,-6.155402655856422e-08,7.398327320308847e-11
2025/04/09 08:48:23.231203180,-5.09631305331393e-09,-6.102597606634306e-08,7.334859705788138e-11
2025/04/09 08:48:23.330822812,-5.052593358782611e-09,-6.050245599460511e-08,7.271936557322869e-11
2025/04/09 08:48:23.431865575,-5.009248120273037e-09,-5.99834272634999e-08,7.20955320413271e-11
2025/04/09 08:48:23.533736561,-4.9662759166997375e-09,-5.946885079317696e-08,7.14770501550629e-11
2025/04/09 08:48:23.632244253,-4.923671063720826e-09,-5.8958688924871297e-08,7.086387400457465e-11
2025/04/09 08:48:23.731905215,-4.8814321402508315e-09,-5.8452903289275184e-08,7.025595807384524e-11
2025/04/09 08:48:23.831359402,-4.8395555935760744e-09,-5.795145622762362e-08,6.96532572373232e-11
2025/04/09 08:48:23.931244137,-4.798038581525612e-09,-5.7454311502237085e-08,6.905572675657315e-11
