time,north,east,heading
2025/04/09 08:48:15.831719964,-480.0000013101079,-300.00001568792544,1.8855696424363238e-08
2025/04/09 08:48:15.933794816,-480.00000129886894,-300.0000155533443,1.869394012184119e-08
2025/04/09 08:48:16.33784474,-480.0000012877264,-300.0000154199177,1.8533571469014846e-08
2025/04/09 08:48:16.133169716,-480.0000012766794,-300.00001528763573,1.8374578561731805e-08
2025/04/09 08:48:16.231828224,-480.00000126572724,-300.00001515648853,1.8216949597961136e-08
2025/04/09 08:48:16.332383980,-480.000001254869,-300.00001502646643,1.806067287691734e-08
2025/04/09 08:48:16.742075775,-480.00000124410394,-300.0000148975597,1.7905736798191777e-08
2025/04/09 08:48:16.768686925,-480.0000012334312,-300.0000147697589,1.775212986089159e-08
2025/04/09 08:48:16.781066071,-480.00000122285,-300.0000146430544,1.759984066278598e-08
2025/04/09 08:48:16.781211414,-480.0000012123596,-300.00001451743685,1.7448857899459824e-08
2025/04/09 08:48:16.831632701,-480.0000012019592,-300.00001439289696,1.729917036347455e-08
2025/04/09 08:48:16.934804113,-480.00000119164804,-300.00001426942544,1.715076694353621e-08
2025/04/09 08:48:17.32520798,-480.0000011814253,-300.00001414701313,1.7003636623670684e-08
2025/04/09 08:48:17.131780527,-480.0000011712903,-300.00001402565096,1.6857768482405976e-08
2025/04/09 08:48:17.230690310,-480.0000011612422,-300.00001390532987,1.6713151691961504e-08
2025/04/09 08:48:17.331305586,-480.00000115128034,-300.000013786041,1.6569775517444357e-08
2025/04/09 08:48:17.430715607,-480.0000011414039,-300.0000136677755,1.642762931605245e-08
2025/04/09 08:48:17.530623572,-480.00000113161224,-300.0000135505245,1.6286702536284508e-08
2025/04/09 08:48:17.647137234,-480.0000011219045,-300.00001343427937,1.6146984717156813e-08
2025/04/09 08:48:17.737145587,-480.0000011122801,-300.0000133190315,1.6008465487426717e-08
2025/04/09 08:48:17.874974463,-480.0000011027382,-300.00001320477224,1.5871134564822758e-08
2025/04/09 08:48:17.955131982,-480.00000109327823,-300.0000130914932,1.573498175528142e-08
2025/04/09 08:48:18.41673723,-480.0000010838994,-300.00001297918595,1.5599996952190426e-08
2025/04/09 08:48:18.134441848,-480.000001074601,-300.00001286784214,1.5466170135638528e-08
2025/04/09 08:48:18.235477002,-480.0000010653824,-300.00001275745353,1.533349137167172e-08
2025/04/09 08:48:18.330798030,-480.00000105624287,-300.0000126480119,1.5201950811555862e-08
2025/04/09 08:48:18.431324531,-480.00000104718174,-300.0000125395091,1.5071538691045582e-08
2025/04/09 08:48:18.532671539,-480.0000010381983,-300.00001243193714,1.4942245329659497e-08
2025/04/09 08:48:18.631190579,-480.000001029292,-300.00001232528797,1.4814061129961622e-08
2025/04/09 08:48:18.730980145,-480.00000102046204,-300.0000122195537,1.4686976576848962e-08
